Flow ID,Flow,HS4 4 Digit ID,HS4 4 Digit,Date Year,State ID,State,Chapter 4 Digit ID,Chapter 4 Digit,Trade Value
2,Exports,116205,Shirt for Men or Chlidrens,2021,14,Jalisco,11,Textiles,528539
2,Exports,116205,Shirt for Men or Chlidrens,2021,19,Nuevo León,11,Textiles,446406
2,Exports,116206,"Shirts, Blouses, Knitted or Crocheted",2021,9,Ciudad de México,11,Textiles,2073760
2,Exports,116206,"Shirts, Blouses, Knitted or Crocheted",2021,14,Jalisco,11,Textiles,1673109
2,Exports,116206,"Shirts, Blouses, Knitted or Crocheted",2021,19,Nuevo León,11,Textiles,17174
2,Exports,116206,"Shirts, Blouses, Knitted or Crocheted",2021,26,Sonora,11,Textiles,31703
2,Exports,116207,"Shirts, Undergarments (Including Long Johns and Slips), Nightshirts, Pajamas, Bathrobes, Dressing Gowns and Similar Articles, Knitted or Crocheted",2021,9,Ciudad de México,11,Textiles,153944
2,Exports,116207,"Shirts, Undergarments (Including Long Johns and Slips), Nightshirts, Pajamas, Bathrobes, Dressing Gowns and Similar Articles, Knitted or Crocheted",2021,14,Jalisco,11,Textiles,77909
2,Exports,116208,"Shirts, Slips, Petticoats, Knickers (Panties, Briefs) (Even those that do not Reach the Waist), Nightshirts, Pajamas, Negligees, Bathrobes, Dressing Gowns and Similar Articles, Knitted or Crocheted",2021,9,Ciudad de México,11,Textiles,206752
2,Exports,116209,Garments and Accessories (Accessories) Dress for Babies,2021,9,Ciudad de México,11,Textiles,231048
2,Exports,116209,Garments and Accessories (Accessories) Dress for Babies,2021,14,Jalisco,11,Textiles,1761
2,Exports,116210,"Rmg Products of Heading 5602, 5603, 5903, 5906 or 5907",2021,9,Ciudad de México,11,Textiles,13941020
2,Exports,116210,"Rmg Products of Heading 5602, 5603, 5903, 5906 or 5907",2021,14,Jalisco,11,Textiles,525675
2,Exports,116210,"Rmg Products of Heading 5602, 5603, 5903, 5906 or 5907",2021,19,Nuevo León,11,Textiles,205479
2,Exports,116210,"Rmg Products of Heading 5602, 5603, 5903, 5906 or 5907",2021,26,Sonora,11,Textiles,5811275
2,Exports,116211,"Wrap Sets Knitted or Sport (Training Sports), Monos (Coveralls) and Sets Ski and Swimwear; other Apparel",2021,9,Ciudad de México,11,Textiles,17183623
2,Exports,116211,"Wrap Sets Knitted or Sport (Training Sports), Monos (Coveralls) and Sets Ski and Swimwear; other Apparel",2021,14,Jalisco,11,Textiles,7917388
2,Exports,116211,"Wrap Sets Knitted or Sport (Training Sports), Monos (Coveralls) and Sets Ski and Swimwear; other Apparel",2021,19,Nuevo León,11,Textiles,112958
2,Exports,116211,"Wrap Sets Knitted or Sport (Training Sports), Monos (Coveralls) and Sets Ski and Swimwear; other Apparel",2021,26,Sonora,11,Textiles,372949
2,Exports,116212,"Brassieres (Corpiños), Girdles, Corsets, Braces (Shooters), Suspenders and Similar Articles and Parts Thereof, Knitted or Crocheted",2021,9,Ciudad de México,11,Textiles,1761728
2,Exports,116212,"Brassieres (Corpiños), Girdles, Corsets, Braces (Shooters), Suspenders and Similar Articles and Parts Thereof, Knitted or Crocheted",2021,14,Jalisco,11,Textiles,17018
2,Exports,116212,"Brassieres (Corpiños), Girdles, Corsets, Braces (Shooters), Suspenders and Similar Articles and Parts Thereof, Knitted or Crocheted",2021,19,Nuevo León,11,Textiles,16274
2,Exports,116212,"Brassieres (Corpiños), Girdles, Corsets, Braces (Shooters), Suspenders and Similar Articles and Parts Thereof, Knitted or Crocheted",2021,26,Sonora,11,Textiles,3297397
2,Exports,116213,Handkerchiefs,2021,9,Ciudad de México,11,Textiles,9414
2,Exports,116213,Handkerchiefs,2021,14,Jalisco,11,Textiles,8301
2,Exports,116214,"Shawls, Scarves, Mufflers, Mantillas, Veils and the Like",2021,9,Ciudad de México,11,Textiles,1551058
2,Exports,116214,"Shawls, Scarves, Mufflers, Mantillas, Veils and the Like",2021,14,Jalisco,11,Textiles,116049
2,Exports,116214,"Shawls, Scarves, Mufflers, Mantillas, Veils and the Like",2021,19,Nuevo León,11,Textiles,5947
2,Exports,116215,Ties and Cravats,2021,9,Ciudad de México,11,Textiles,179451
2,Exports,116216,"Gloves, Mittens and Mitts",2021,9,Ciudad de México,11,Textiles,16396
2,Exports,116216,"Gloves, Mittens and Mitts",2021,14,Jalisco,11,Textiles,2901
2,Exports,116216,"Gloves, Mittens and Mitts",2021,19,Nuevo León,11,Textiles,36394
2,Exports,116216,"Gloves, Mittens and Mitts",2021,26,Sonora,11,Textiles,168221
2,Exports,116217,"Other Clothing (Accessories) made up Clothing; Parts of O Clothing Accessories (Accessories) Apparel, except those of Heading 6212",2021,9,Ciudad de México,11,Textiles,221396
2,Exports,116217,"Other Clothing (Accessories) made up Clothing; Parts of O Clothing Accessories (Accessories) Apparel, except those of Heading 6212",2021,14,Jalisco,11,Textiles,58670
2,Exports,116217,"Other Clothing (Accessories) made up Clothing; Parts of O Clothing Accessories (Accessories) Apparel, except those of Heading 6212",2021,19,Nuevo León,11,Textiles,471815
2,Exports,116217,"Other Clothing (Accessories) made up Clothing; Parts of O Clothing Accessories (Accessories) Apparel, except those of Heading 6212",2021,26,Sonora,11,Textiles,1976087
2,Exports,116301,Blankets,2021,9,Ciudad de México,11,Textiles,264325
2,Exports,116301,Blankets,2021,14,Jalisco,11,Textiles,329427
2,Exports,116301,Blankets,2021,26,Sonora,11,Textiles,119984
2,Exports,116302,"Bed Linen, Table Linen, Toilet Kitchen",2021,9,Ciudad de México,11,Textiles,2112210
2,Exports,116302,"Bed Linen, Table Linen, Toilet Kitchen",2021,14,Jalisco,11,Textiles,622974
2,Exports,116302,"Bed Linen, Table Linen, Toilet Kitchen",2021,19,Nuevo León,11,Textiles,25814457
2,Exports,116302,"Bed Linen, Table Linen, Toilet Kitchen",2021,26,Sonora,11,Textiles,2232018
2,Exports,116303,Curtains and Curtains; Valances and Baseboards of Bed,2021,9,Ciudad de México,11,Textiles,264812
2,Exports,116303,Curtains and Curtains; Valances and Baseboards of Bed,2021,14,Jalisco,11,Textiles,36497
2,Exports,116303,Curtains and Curtains; Valances and Baseboards of Bed,2021,19,Nuevo León,11,Textiles,4348637
2,Exports,116303,Curtains and Curtains; Valances and Baseboards of Bed,2021,26,Sonora,11,Textiles,85169037
2,Exports,116304,"The other Furnishing Articles, other than those of Heading 94.04",2021,9,Ciudad de México,11,Textiles,80464
2,Exports,116304,"The other Furnishing Articles, other than those of Heading 94.04",2021,14,Jalisco,11,Textiles,10938975
2,Exports,116304,"The other Furnishing Articles, other than those of Heading 94.04",2021,19,Nuevo León,11,Textiles,41961
2,Exports,116304,"The other Furnishing Articles, other than those of Heading 94.04",2021,26,Sonora,11,Textiles,579750
2,Exports,116305,"Sacks (Bags) and Packs, for Packing",2021,9,Ciudad de México,11,Textiles,4103174
2,Exports,116305,"Sacks (Bags) and Packs, for Packing",2021,14,Jalisco,11,Textiles,3253365
2,Exports,116305,"Sacks (Bags) and Packs, for Packing",2021,19,Nuevo León,11,Textiles,10964457
2,Exports,116305,"Sacks (Bags) and Packs, for Packing",2021,26,Sonora,11,Textiles,60519
2,Exports,116306,"Tarpaulins, Awnings; Tents (Marquees); Sails for Boats, Sailboards or Landcraft; Camping Goods",2021,9,Ciudad de México,11,Textiles,118217
2,Exports,116306,"Tarpaulins, Awnings; Tents (Marquees); Sails for Boats, Sailboards or Landcraft; Camping Goods",2021,14,Jalisco,11,Textiles,120443
2,Exports,116306,"Tarpaulins, Awnings; Tents (Marquees); Sails for Boats, Sailboards or Landcraft; Camping Goods",2021,19,Nuevo León,11,Textiles,14524206
2,Exports,116306,"Tarpaulins, Awnings; Tents (Marquees); Sails for Boats, Sailboards or Landcraft; Camping Goods",2021,26,Sonora,11,Textiles,2516244
2,Exports,116307,"Other made up Articles, Including Patterns for Clothing",2021,9,Ciudad de México,11,Textiles,20655348
2,Exports,116307,"Other made up Articles, Including Patterns for Clothing",2021,14,Jalisco,11,Textiles,6751169
2,Exports,116307,"Other made up Articles, Including Patterns for Clothing",2021,19,Nuevo León,11,Textiles,51437064
2,Exports,116307,"Other made up Articles, Including Patterns for Clothing",2021,26,Sonora,11,Textiles,38129624
2,Exports,116308,"Sets Consisting of Woven Fabric and Yarn, whether or not with Accessories, for Making Carpets, Upholstery, Tablecloths or Napkins Embroidered or Similar Textile Goods in Packages for Sale to the Retail",2021,9,Ciudad de México,11,Textiles,774
2,Exports,116308,"Sets Consisting of Woven Fabric and Yarn, whether or not with Accessories, for Making Carpets, Upholstery, Tablecloths or Napkins Embroidered or Similar Textile Goods in Packages for Sale to the Retail",2021,14,Jalisco,11,Textiles,67515
2,Exports,116309,Worn Clothing,2021,9,Ciudad de México,11,Textiles,2427
2,Exports,116310,"Rags; Cordage, Ropes and Cables, Textile, Cordage or Unserviceable Items",2021,9,Ciudad de México,11,Textiles,654
2,Exports,116310,"Rags; Cordage, Ropes and Cables, Textile, Cordage or Unserviceable Items",2021,14,Jalisco,11,Textiles,448691
2,Exports,116310,"Rags; Cordage, Ropes and Cables, Textile, Cordage or Unserviceable Items",2021,19,Nuevo León,11,Textiles,1269748
2,Exports,116310,"Rags; Cordage, Ropes and Cables, Textile, Cordage or Unserviceable Items",2021,26,Sonora,11,Textiles,1435735
2,Exports,126401,"Waterproof Footwear with Outer Soles and Uppers of Rubber or Plastics, the Upper part is Fixed to the Sole by Stitching, Rivets, Nails, Screws, Pins or Similar Devices, nor has Formed with Different United Portions Thereof Way",2021,9,Ciudad de México,12,Footwear and Headwear,2096391
2,Exports,126401,"Waterproof Footwear with Outer Soles and Uppers of Rubber or Plastics, the Upper part is Fixed to the Sole by Stitching, Rivets, Nails, Screws, Pins or Similar Devices, nor has Formed with Different United Portions Thereof Way",2021,14,Jalisco,12,Footwear and Headwear,525995
2,Exports,126401,"Waterproof Footwear with Outer Soles and Uppers of Rubber or Plastics, the Upper part is Fixed to the Sole by Stitching, Rivets, Nails, Screws, Pins or Similar Devices, nor has Formed with Different United Portions Thereof Way",2021,19,Nuevo León,12,Footwear and Headwear,538176
2,Exports,126402,Other Footwear with Outer Soles and Uppers of Rubber or Plastics,2021,9,Ciudad de México,12,Footwear and Headwear,3039650
2,Exports,126402,Other Footwear with Outer Soles and Uppers of Rubber or Plastics,2021,14,Jalisco,12,Footwear and Headwear,1243610
2,Exports,126403,"Rubber Soled Footwear, Plastics, or Composition Leather and Uppers of Leather",2021,9,Ciudad de México,12,Footwear and Headwear,6311411
2,Exports,126403,"Rubber Soled Footwear, Plastics, or Composition Leather and Uppers of Leather",2021,14,Jalisco,12,Footwear and Headwear,11002994
2,Exports,126403,"Rubber Soled Footwear, Plastics, or Composition Leather and Uppers of Leather",2021,19,Nuevo León,12,Footwear and Headwear,77497
2,Exports,126404,"Footwear with Outer Soles of Rubber, Plastics, Leather or Composition Leather and Uppers of Textile Materials",2021,9,Ciudad de México,12,Footwear and Headwear,5351148
2,Exports,126404,"Footwear with Outer Soles of Rubber, Plastics, Leather or Composition Leather and Uppers of Textile Materials",2021,14,Jalisco,12,Footwear and Headwear,1550702
2,Exports,126405,Other Footwear,2021,9,Ciudad de México,12,Footwear and Headwear,123740
2,Exports,126405,Other Footwear,2021,14,Jalisco,12,Footwear and Headwear,241471
2,Exports,126405,Other Footwear,2021,19,Nuevo León,12,Footwear and Headwear,16227
2,Exports,126406,"Parts of Footwear (Including Uppers Attached to Palmillas Different Outer Soles); Insoles, Heel Cushions and Similar Items, Removable; Gaiters and Similar Articles and Parts",2021,9,Ciudad de México,12,Footwear and Headwear,450242
2,Exports,126406,"Parts of Footwear (Including Uppers Attached to Palmillas Different Outer Soles); Insoles, Heel Cushions and Similar Items, Removable; Gaiters and Similar Articles and Parts",2021,14,Jalisco,12,Footwear and Headwear,1148879
2,Exports,126504,"Hats and other Headgear, Plaited or made by Assembling Strips of any Material, whether Plastering",2021,9,Ciudad de México,12,Footwear and Headwear,110048
2,Exports,126504,"Hats and other Headgear, Plaited or made by Assembling Strips of any Material, whether Plastering",2021,14,Jalisco,12,Footwear and Headwear,251792
2,Exports,126505,"Hats and other Headgear, Knitted or Crocheted, Felt or other Textile Fabric, in the Piece (But not in Strips), even Plastering; Hairnets of any Material, even Garrisoned",2021,9,Ciudad de México,12,Footwear and Headwear,607857
2,Exports,126505,"Hats and other Headgear, Knitted or Crocheted, Felt or other Textile Fabric, in the Piece (But not in Strips), even Plastering; Hairnets of any Material, even Garrisoned",2021,14,Jalisco,12,Footwear and Headwear,794769
2,Exports,126506,"The Headgear, even Plastering",2021,9,Ciudad de México,12,Footwear and Headwear,314697
2,Exports,126506,"The Headgear, even Plastering",2021,14,Jalisco,12,Footwear and Headwear,143804
2,Exports,126506,"The Headgear, even Plastering",2021,19,Nuevo León,12,Footwear and Headwear,147622
2,Exports,126506,"The Headgear, even Plastering",2021,26,Sonora,12,Footwear and Headwear,490089
2,Exports,126507,"Headbands, Linings, Covers, Frames, Peaks and Chin Straps (Barbijos) to Headgear",2021,14,Jalisco,12,Footwear and Headwear,6918
2,Exports,126507,"Headbands, Linings, Covers, Frames, Peaks and Chin Straps (Barbijos) to Headgear",2021,19,Nuevo León,12,Footwear and Headwear,15676
2,Exports,126601,"Umbrellas and Sun Umbrellas (Including Walking-Stick Umbrellas, Garden Umbrellas and the Like)",2021,9,Ciudad de México,12,Footwear and Headwear,18009
2,Exports,126601,"Umbrellas and Sun Umbrellas (Including Walking-Stick Umbrellas, Garden Umbrellas and the Like)",2021,14,Jalisco,12,Footwear and Headwear,39860
2,Exports,126601,"Umbrellas and Sun Umbrellas (Including Walking-Stick Umbrellas, Garden Umbrellas and the Like)",2021,19,Nuevo León,12,Footwear and Headwear,171763
2,Exports,126602,"Walking Sticks, Seat-Sticks, Whips, Riding Crops and Similar Articles",2021,9,Ciudad de México,12,Footwear and Headwear,2572
2,Exports,126603,"Parts, Trimmings and Accessories of Articles of Heading 6601 or 6602",2021,9,Ciudad de México,12,Footwear and Headwear,6599
2,Exports,126603,"Parts, Trimmings and Accessories of Articles of Heading 6601 or 6602",2021,19,Nuevo León,12,Footwear and Headwear,50314
2,Exports,126701,"Skins and other Parts of Birds with their Feathers or Down; Feathers, Parts of Feathers, down and Articles Thereof, other than Products of Heading 0505 and Canyons and Scapes of Feathers, Worked",2021,9,Ciudad de México,12,Footwear and Headwear,9428
2,Exports,126701,"Skins and other Parts of Birds with their Feathers or Down; Feathers, Parts of Feathers, down and Articles Thereof, other than Products of Heading 0505 and Canyons and Scapes of Feathers, Worked",2021,26,Sonora,12,Footwear and Headwear,603284
2,Exports,126702,"Flowers, Foliage and Fruit Artificial Parts Thereof; made of Artificial Flowers, Foliage or Fruit, Artificial Items",2021,9,Ciudad de México,12,Footwear and Headwear,33392
2,Exports,126702,"Flowers, Foliage and Fruit Artificial Parts Thereof; made of Artificial Flowers, Foliage or Fruit, Artificial Items",2021,14,Jalisco,12,Footwear and Headwear,33820
2,Exports,126704,"Wigs, False Beards, Eyebrows and Eyelashes, Switches and the Like, of Hair or Textile; Articles of Human Hair not elsewhere Specified or Included Mate",2021,9,Ciudad de México,12,Footwear and Headwear,7968
2,Exports,126704,"Wigs, False Beards, Eyebrows and Eyelashes, Switches and the Like, of Hair or Textile; Articles of Human Hair not elsewhere Specified or Included Mate",2021,14,Jalisco,12,Footwear and Headwear,219298
2,Exports,136801,"Setts, Curbstones (Curbs) and Flagstones, of Natural Stone (Except Slate)",2021,9,Ciudad de México,13,Stone and Glass,24183
2,Exports,136802,"Cubes, Dice and Similar Articles for Mosaics, of Natural Stone",2021,9,Ciudad de México,13,Stone and Glass,2496294
2,Exports,136802,"Cubes, Dice and Similar Articles for Mosaics, of Natural Stone",2021,14,Jalisco,13,Stone and Glass,2408428
2,Exports,136802,"Cubes, Dice and Similar Articles for Mosaics, of Natural Stone",2021,19,Nuevo León,13,Stone and Glass,3892636
2,Exports,136802,"Cubes, Dice and Similar Articles for Mosaics, of Natural Stone",2021,26,Sonora,13,Stone and Glass,21058
2,Exports,136804,"Grindstones and the Like, without Frameworks, for Grinding, Pulping, Shredded, Sharpening, Polishing, Trueing or Cutting, Stones Sharpening or Polishing by Hand, and Parts Thereof, Natural Stone, Natural Agglomerated, Artificial Abrasives, Ceramics even with Parts of other Materials",2021,9,Ciudad de México,13,Stone and Glass,3668526
2,Exports,136804,"Grindstones and the Like, without Frameworks, for Grinding, Pulping, Shredded, Sharpening, Polishing, Trueing or Cutting, Stones Sharpening or Polishing by Hand, and Parts Thereof, Natural Stone, Natural Agglomerated, Artificial Abrasives, Ceramics even with Parts of other Materials",2021,14,Jalisco,13,Stone and Glass,264706
2,Exports,136804,"Grindstones and the Like, without Frameworks, for Grinding, Pulping, Shredded, Sharpening, Polishing, Trueing or Cutting, Stones Sharpening or Polishing by Hand, and Parts Thereof, Natural Stone, Natural Agglomerated, Artificial Abrasives, Ceramics even with Parts of other Materials",2021,19,Nuevo León,13,Stone and Glass,1627506
2,Exports,136804,"Grindstones and the Like, without Frameworks, for Grinding, Pulping, Shredded, Sharpening, Polishing, Trueing or Cutting, Stones Sharpening or Polishing by Hand, and Parts Thereof, Natural Stone, Natural Agglomerated, Artificial Abrasives, Ceramics even with Parts of other Materials",2021,26,Sonora,13,Stone and Glass,250231
2,Exports,136805,"Natural or Artificial Abrasive Powder or Grain with Support Textile, Paper, Paperboard or other Materials, whether or not Cut, Sewn or otherwise Made",2021,9,Ciudad de México,13,Stone and Glass,1261140
2,Exports,136805,"Natural or Artificial Abrasive Powder or Grain with Support Textile, Paper, Paperboard or other Materials, whether or not Cut, Sewn or otherwise Made",2021,14,Jalisco,13,Stone and Glass,10703937
2,Exports,136805,"Natural or Artificial Abrasive Powder or Grain with Support Textile, Paper, Paperboard or other Materials, whether or not Cut, Sewn or otherwise Made",2021,19,Nuevo León,13,Stone and Glass,40136580
2,Exports,136805,"Natural or Artificial Abrasive Powder or Grain with Support Textile, Paper, Paperboard or other Materials, whether or not Cut, Sewn or otherwise Made",2021,26,Sonora,13,Stone and Glass,204021
2,Exports,136806,"Slag Wool, Rock Wool and Similar Mineral; Exfoliated Vermiculite, Expanded Clays, Foamed Slag and Similar Mineral Dilated; Mixtures and Articles of Materials Minerals Thermal or Acoustic Insulation or for Absorption of Sound, other than those of Heading 6811 or 6812 or Chapter 69",2021,9,Ciudad de México,13,Stone and Glass,197717
2,Exports,136806,"Slag Wool, Rock Wool and Similar Mineral; Exfoliated Vermiculite, Expanded Clays, Foamed Slag and Similar Mineral Dilated; Mixtures and Articles of Materials Minerals Thermal or Acoustic Insulation or for Absorption of Sound, other than those of Heading 6811 or 6812 or Chapter 69",2021,14,Jalisco,13,Stone and Glass,108341
2,Exports,136806,"Slag Wool, Rock Wool and Similar Mineral; Exfoliated Vermiculite, Expanded Clays, Foamed Slag and Similar Mineral Dilated; Mixtures and Articles of Materials Minerals Thermal or Acoustic Insulation or for Absorption of Sound, other than those of Heading 6811 or 6812 or Chapter 69",2021,19,Nuevo León,13,Stone and Glass,14252200
2,Exports,136806,"Slag Wool, Rock Wool and Similar Mineral; Exfoliated Vermiculite, Expanded Clays, Foamed Slag and Similar Mineral Dilated; Mixtures and Articles of Materials Minerals Thermal or Acoustic Insulation or for Absorption of Sound, other than those of Heading 6811 or 6812 or Chapter 69",2021,26,Sonora,13,Stone and Glass,22012
2,Exports,136807,"Articles of Asphalt or Similar Material (For Example: Fish Oil, Brea)",2021,9,Ciudad de México,13,Stone and Glass,64094
2,Exports,136807,"Articles of Asphalt or Similar Material (For Example: Fish Oil, Brea)",2021,19,Nuevo León,13,Stone and Glass,4269798
2,Exports,136808,"Panels, Boards, Tiles, Blocks and Similar Articles, Vegetable Fiber, Straw or Shavings, Chips or Particles, Sawdust or other Waste of Wood, Agglomerated with Cement, Plaster or other Mineral Binders",2021,14,Jalisco,13,Stone and Glass,20309
2,Exports,136808,"Panels, Boards, Tiles, Blocks and Similar Articles, Vegetable Fiber, Straw or Shavings, Chips or Particles, Sawdust or other Waste of Wood, Agglomerated with Cement, Plaster or other Mineral Binders",2021,19,Nuevo León,13,Stone and Glass,4313840
2,Exports,136809,Articles of Plaster or of Compositions Plaster Base,2021,9,Ciudad de México,13,Stone and Glass,45399633
2,Exports,136809,Articles of Plaster or of Compositions Plaster Base,2021,14,Jalisco,13,Stone and Glass,531931
2,Exports,136809,Articles of Plaster or of Compositions Plaster Base,2021,19,Nuevo León,13,Stone and Glass,173360634
2,Exports,136810,"Articles of Cement, Concrete or Artificial Stone, whether or not Reinforced",2021,9,Ciudad de México,13,Stone and Glass,6826199
2,Exports,136810,"Articles of Cement, Concrete or Artificial Stone, whether or not Reinforced",2021,14,Jalisco,13,Stone and Glass,5233156
2,Exports,136810,"Articles of Cement, Concrete or Artificial Stone, whether or not Reinforced",2021,19,Nuevo León,13,Stone and Glass,67239061
2,Exports,136810,"Articles of Cement, Concrete or Artificial Stone, whether or not Reinforced",2021,26,Sonora,13,Stone and Glass,30583767
2,Exports,136811,"Articles of Asbestos-Cement, Cellulose Fiber-Cement or the Like",2021,9,Ciudad de México,13,Stone and Glass,5795
2,Exports,136811,"Articles of Asbestos-Cement, Cellulose Fiber-Cement or the Like",2021,19,Nuevo León,13,Stone and Glass,3353
2,Exports,136812,"Asbestos (Asbestos) Fibers; Mixtures of Asbestos or a Basis of Asbestos and Magnesium Carbonate; Articles of such Mixtures or of Asbestos (For Example, Yarn, Fabrics, Clothing, Headgear, Footwear, Gaskets), whether or not Reinforced, other than those of Heading 6811 or 6813",2021,9,Ciudad de México,13,Stone and Glass,4513
2,Exports,136812,"Asbestos (Asbestos) Fibers; Mixtures of Asbestos or a Basis of Asbestos and Magnesium Carbonate; Articles of such Mixtures or of Asbestos (For Example, Yarn, Fabrics, Clothing, Headgear, Footwear, Gaskets), whether or not Reinforced, other than those of Heading 6811 or 6813",2021,14,Jalisco,13,Stone and Glass,1688
2,Exports,136812,"Asbestos (Asbestos) Fibers; Mixtures of Asbestos or a Basis of Asbestos and Magnesium Carbonate; Articles of such Mixtures or of Asbestos (For Example, Yarn, Fabrics, Clothing, Headgear, Footwear, Gaskets), whether or not Reinforced, other than those of Heading 6811 or 6813",2021,19,Nuevo León,13,Stone and Glass,8262
2,Exports,136813,"Friction (For Example, Sheets, Rolls, Strips, Segments, Discs, Washers, Pads) not Mounted, for Brakes, Clutches or Rubbing, Asbestos-Based (Asbestos) of other Mineral Substances or of Cellulose, even in Combination with Textile or other Materials",2021,9,Ciudad de México,13,Stone and Glass,268829
2,Exports,136813,"Friction (For Example, Sheets, Rolls, Strips, Segments, Discs, Washers, Pads) not Mounted, for Brakes, Clutches or Rubbing, Asbestos-Based (Asbestos) of other Mineral Substances or of Cellulose, even in Combination with Textile or other Materials",2021,19,Nuevo León,13,Stone and Glass,383859
2,Exports,136814,"Worked Mica and Articles of Mica, Including Agglomerated or Reconstituted, a Support of Paper, Paperboard or other Materials",2021,19,Nuevo León,13,Stone and Glass,40270
2,Exports,136815,"Articles of Stone or other Materials Minerals (Including Carbon Fibers and their Manufactures and Articles of Peat), not elsewhere Specified or Included Mate",2021,9,Ciudad de México,13,Stone and Glass,3372002
2,Exports,136815,"Articles of Stone or other Materials Minerals (Including Carbon Fibers and their Manufactures and Articles of Peat), not elsewhere Specified or Included Mate",2021,14,Jalisco,13,Stone and Glass,146936562
2,Exports,136815,"Articles of Stone or other Materials Minerals (Including Carbon Fibers and their Manufactures and Articles of Peat), not elsewhere Specified or Included Mate",2021,19,Nuevo León,13,Stone and Glass,30942962
2,Exports,136815,"Articles of Stone or other Materials Minerals (Including Carbon Fibers and their Manufactures and Articles of Peat), not elsewhere Specified or Included Mate",2021,26,Sonora,13,Stone and Glass,851170
2,Exports,136901,"Bricks, Blocks, Tiles and other Ceramic Goods of Siliceous Fossil (Example: ""Kieselguhr"" Tripolite Diatomite) or of Similar Siliceous Earths",2021,14,Jalisco,13,Stone and Glass,65458
2,Exports,136901,"Bricks, Blocks, Tiles and other Ceramic Goods of Siliceous Fossil (Example: ""Kieselguhr"" Tripolite Diatomite) or of Similar Siliceous Earths",2021,19,Nuevo León,13,Stone and Glass,42417
2,Exports,136902,"Bricks, Blocks, Tiles and Ceramics Analogous Construction, Refractories, except those of Siliceous Fossil Meals or Similar Siliceous Land",2021,9,Ciudad de México,13,Stone and Glass,1966937
2,Exports,136902,"Bricks, Blocks, Tiles and Ceramics Analogous Construction, Refractories, except those of Siliceous Fossil Meals or Similar Siliceous Land",2021,19,Nuevo León,13,Stone and Glass,187499
2,Exports,136903,"The other Ceramic Refractories (For Example, Retorts, Crucibles, Muffles, Nozzles, Plugs, Supports, Cupels, Tubes, Sheaths, Rods), except those of Siliceous Fossil Meals or Similar Siliceous Land",2021,9,Ciudad de México,13,Stone and Glass,19983
2,Exports,136903,"The other Ceramic Refractories (For Example, Retorts, Crucibles, Muffles, Nozzles, Plugs, Supports, Cupels, Tubes, Sheaths, Rods), except those of Siliceous Fossil Meals or Similar Siliceous Land",2021,14,Jalisco,13,Stone and Glass,2180
2,Exports,136903,"The other Ceramic Refractories (For Example, Retorts, Crucibles, Muffles, Nozzles, Plugs, Supports, Cupels, Tubes, Sheaths, Rods), except those of Siliceous Fossil Meals or Similar Siliceous Land",2021,19,Nuevo León,13,Stone and Glass,83424292
2,Exports,136903,"The other Ceramic Refractories (For Example, Retorts, Crucibles, Muffles, Nozzles, Plugs, Supports, Cupels, Tubes, Sheaths, Rods), except those of Siliceous Fossil Meals or Similar Siliceous Land",2021,26,Sonora,13,Stone and Glass,379737
2,Exports,136904,"Building Bricks, Flooring Blocks, Support or Filler Tiles and Similar Articles, of Ceramics",2021,9,Ciudad de México,13,Stone and Glass,272024
2,Exports,136904,"Building Bricks, Flooring Blocks, Support or Filler Tiles and Similar Articles, of Ceramics",2021,19,Nuevo León,13,Stone and Glass,18947260
2,Exports,136905,"Roofing Tiles, Chimney, Flues, Architectural Ornaments and other Ceramic Construction",2021,14,Jalisco,13,Stone and Glass,32932
2,Exports,136905,"Roofing Tiles, Chimney, Flues, Architectural Ornaments and other Ceramic Construction",2021,19,Nuevo León,13,Stone and Glass,91802
2,Exports,136908,"Plates and Tiles, Ceramic, Varnished or Enamelled, for Paving or Facing",2021,9,Ciudad de México,13,Stone and Glass,12962230
2,Exports,136908,"Plates and Tiles, Ceramic, Varnished or Enamelled, for Paving or Facing",2021,14,Jalisco,13,Stone and Glass,1541603
2,Exports,136908,"Plates and Tiles, Ceramic, Varnished or Enamelled, for Paving or Facing",2021,19,Nuevo León,13,Stone and Glass,192222872
2,Exports,136909,"Wares, Ceramic, for Use Chemical or other Technical Uses; Troughs, Tubs and Similar Containers, for Conveyance or Packing",2021,9,Ciudad de México,13,Stone and Glass,63496
2,Exports,136909,"Wares, Ceramic, for Use Chemical or other Technical Uses; Troughs, Tubs and Similar Containers, for Conveyance or Packing",2021,14,Jalisco,13,Stone and Glass,10507
2,Exports,136909,"Wares, Ceramic, for Use Chemical or other Technical Uses; Troughs, Tubs and Similar Containers, for Conveyance or Packing",2021,19,Nuevo León,13,Stone and Glass,221706661
2,Exports,136909,"Wares, Ceramic, for Use Chemical or other Technical Uses; Troughs, Tubs and Similar Containers, for Conveyance or Packing",2021,26,Sonora,13,Stone and Glass,93263
2,Exports,136910,"Sinks (Washing Basin), Washbasins, Washbasin Pedestals, Baths, Bidets, Flushing Cisterns (Water Tanks) Urinals and Related Devices Fixed, Ceramic, for Sanitary Purposes",2021,9,Ciudad de México,13,Stone and Glass,1845798
2,Exports,136910,"Sinks (Washing Basin), Washbasins, Washbasin Pedestals, Baths, Bidets, Flushing Cisterns (Water Tanks) Urinals and Related Devices Fixed, Ceramic, for Sanitary Purposes",2021,14,Jalisco,13,Stone and Glass,72356881
